"from","to","km","miles","minutes","hours","m","seconds","lon","lat","minutes_discrete","city"
"Japan, 〒153-0042 Tōkyō-to, Meguro-ku, Aobadai, 1 Chome−6−３９ 青葉台パークハイツ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7001007,35.6476342,NA,"Tokyo"
"Japan, 〒150-0021 Tōkyō-to, Shibuya-ku, Ebisunishi, 1 Chome−31−９ クリエイティブ９","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7051007,35.6476342,NA,"Tokyo"
"Japan, 〒150-0013 Tōkyō-to, Shibuya-ku, Ebisu, 1 Chome−8−１２ エビスキュープラザ","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7101007,35.6476342,NA,"Tokyo"
"Japan, 〒150-0013 Tōkyō-to, Shibuya-ku, Ebisu, 1 Chome, ｄｏｔ．","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7151007,35.6476342,NA,"Tokyo"
"2 Chome-23-5 Ebisu, Shibuya-ku, Tōkyō-to 150-0013, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7201007,35.6476342,NA,"Tokyo"
"New Sanno Hotel, 4 Chome-12-20 Minamiazabu, Minato-ku, Tōkyō-to 106-0047, Japan","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7251007,35.6476342,NA,"Tokyo"
"Japan, 〒106-0047 Tōkyō-to, Minato-ku, Minamiazabu, 3 Chome−19−２３ オーク南麻布ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7301007,35.6476342,NA,"Tokyo"
"Japan, 〒106-0047 Tōkyō-to, Minato-ku, Minamiazabu, 2 Chome−10−２１ 医療法人財団厚生会古川橋病院","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7351007,35.6476342,NA,"Tokyo"
"Japan, 〒108-0073 Tōkyō-to, Minato-ku, Mita, 2 Chome−17−２４ エムズヴィラ網町","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7401007,35.6476342,NA,"Tokyo"
"Japan, 〒105-0014 Tōkyō-to, Minato-ku, Shiba, 5 Chome−26−３０ 専売ビル","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7451007,35.6476342,NA,"Tokyo"
"Japan, 〒105-0014 Tōkyō-to, Minato-ku, Shiba, 4 Chome−16−１ カテリーナ三田タワースイートウエストアーク","Unnamed Road, 2 Chome-8 Nishishinjuku, Shinjuku-ku, Tōkyō-to 160-0023, Japan",NA,NA,NA,NA,NA,NA,139.7501007,35.6476342,NA,"Tokyo"
